MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,ORIGIN,ORIGIN_STATE_ABR,DEST,DEST_STATE_ABR,CRS_DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,CRS_ARR_TIME,CANCELLED,CRS_ELAPSED_TIME,DISTANCE,DISTANCE_GROUP
5,11,7,AS,SEA,WA,SAT,TX,1237,-6.00,0.00,0.00,-1,1837,0.00,240.00,1774.00,8
5,11,7,AS,SEA,WA,SAT,TX,1750,-6.00,0.00,0.00,-1,2359,0.00,249.00,1774.00,8
5,11,7,AS,SEA,WA,SBA,CA,1608,31.00,31.00,1.00,2,1830,0.00,142.00,908.00,4
5,11,7,AS,SEA,WA,SBP,CA,1600,8.00,8.00,0.00,0,1822,0.00,142.00,847.00,4
5,11,7,AS,SEA,WA,SFO,CA,0813,0.00,0.00,0.00,0,1030,0.00,137.00,679.00,3
5,11,7,AS,SEA,WA,SFO,CA,1120,-2.00,0.00,0.00,-1,1332,0.00,132.00,679.00,3
5,11,7,AS,SEA,WA,SFO,CA,1340,28.00,28.00,1.00,1,1553,0.00,133.00,679.00,3
5,11,7,AS,SEA,WA,SFO,CA,1536,15.00,15.00,1.00,1,1749,0.00,133.00,679.00,3
5,11,7,AS,SEA,WA,SFO,CA,1659,31.00,31.00,1.00,2,1913,0.00,134.00,679.00,3
5,11,7,AS,SEA,WA,SFO,CA,1759,16.00,16.00,1.00,1,2013,0.00,134.00,679.00,3
5,11,7,AS,SEA,WA,SFO,CA,1859,-1.00,0.00,0.00,-1,2113,0.00,134.00,679.00,3
5,11,7,AS,SEA,WA,SFO,CA,1959,94.00,94.00,1.00,6,2213,0.00,134.00,679.00,3
5,11,7,AS,SEA,WA,SFO,CA,2128,58.00,58.00,1.00,3,2344,0.00,136.00,679.00,3
5,11,7,AS,SEA,WA,SJC,CA,0700,-10.00,0.00,0.00,-1,0914,0.00,134.00,696.00,3
5,11,7,AS,SEA,WA,SJC,CA,0950,26.00,26.00,1.00,1,1201,0.00,131.00,696.00,3
5,11,7,AS,SEA,WA,SJC,CA,1235,-6.00,0.00,0.00,-1,1446,0.00,131.00,696.00,3
5,11,7,AS,SEA,WA,SJC,CA,1448,-6.00,0.00,0.00,-1,1658,0.00,130.00,696.00,3
5,11,7,AS,SEA,WA,SJC,CA,1754,16.00,16.00,1.00,1,2004,0.00,130.00,696.00,3
5,11,7,AS,SEA,WA,SJC,CA,2051,7.00,7.00,0.00,0,2259,0.00,128.00,696.00,3
5,11,7,AS,SEA,WA,SLC,UT,0850,3.00,3.00,0.00,0,1152,0.00,122.00,689.00,3
5,11,7,AS,SEA,WA,SLC,UT,1134,-9.00,0.00,0.00,-1,1436,0.00,122.00,689.00,3
5,11,7,AS,SEA,WA,SLC,UT,1535,16.00,16.00,1.00,1,1834,0.00,119.00,689.00,3
5,11,7,AS,SEA,WA,SLC,UT,1755,-6.00,0.00,0.00,-1,2054,0.00,119.00,689.00,3
5,11,7,AS,SEA,WA,SMF,CA,1011,-7.00,0.00,0.00,-1,1204,0.00,113.00,605.00,3
5,11,7,AS,SEA,WA,SMF,CA,1204,0.00,0.00,0.00,0,1356,0.00,112.00,605.00,3
5,11,7,AS,SEA,WA,SMF,CA,1959,-7.00,0.00,0.00,-1,2148,0.00,109.00,605.00,3
5,11,7,AS,SEA,WA,SMF,CA,2145,19.00,19.00,1.00,1,2337,0.00,112.00,605.00,3
5,11,7,AS,SEA,WA,SNA,CA,0827,,,,,1116,1.00,169.00,978.00,4
5,11,7,AS,SEA,WA,SNA,CA,1023,-11.00,0.00,0.00,-1,1307,0.00,164.00,978.00,4
5,11,7,AS,SEA,WA,SNA,CA,1135,-2.00,0.00,0.00,-1,1419,0.00,164.00,978.00,4
5,11,7,AS,SEA,WA,SNA,CA,1353,-6.00,0.00,0.00,-1,1635,0.00,162.00,978.00,4
5,11,7,AS,SEA,WA,SNA,CA,1540,-8.00,0.00,0.00,-1,1822,0.00,162.00,978.00,4
5,11,7,AS,SEA,WA,SNA,CA,1759,12.00,12.00,0.00,0,2041,0.00,162.00,978.00,4
5,11,7,AS,SEA,WA,SNA,CA,1950,-6.00,0.00,0.00,-1,2230,0.00,160.00,978.00,4
5,11,7,AS,SEA,WA,STL,MO,0803,-8.00,0.00,0.00,-1,1408,0.00,245.00,1709.00,7
5,11,7,AS,SEA,WA,STL,MO,1803,-9.00,0.00,0.00,-1,2359,0.00,236.00,1709.00,7
5,11,7,AS,SEA,WA,STS,CA,1706,8.00,8.00,0.00,0,1904,0.00,118.00,618.00,3
5,11,7,AS,SEA,WA,TPA,FL,0900,7.00,7.00,0.00,0,1727,0.00,327.00,2520.00,11
5,11,7,AS,SEA,WA,TPA,FL,2137,-2.00,0.00,0.00,-1,0603,0.00,326.00,2520.00,11
5,11,7,AS,SEA,WA,TUS,AZ,0755,-12.00,0.00,0.00,-1,1059,0.00,184.00,1216.00,5
5,11,7,AS,SEA,WA,TUS,AZ,2015,-13.00,0.00,0.00,-1,2318,0.00,183.00,1216.00,5
5,11,7,AS,SFO,CA,SEA,WA,0600,-7.00,0.00,0.00,-1,0805,0.00,125.00,679.00,3
5,11,7,AS,SFO,CA,SEA,WA,0700,-4.00,0.00,0.00,-1,0906,0.00,126.00,679.00,3
5,11,7,AS,SFO,CA,SEA,WA,0800,117.00,117.00,1.00,7,1012,0.00,132.00,679.00,3
5,11,7,AS,SFO,CA,SEA,WA,0910,-2.00,0.00,0.00,-1,1120,0.00,130.00,679.00,3
5,11,7,AS,SFO,CA,SEA,WA,1430,-1.00,0.00,0.00,-1,1640,0.00,130.00,679.00,3
5,11,7,AS,SFO,CA,SEA,WA,1649,27.00,27.00,1.00,1,1859,0.00,130.00,679.00,3
5,11,7,AS,SFO,CA,SEA,WA,1745,38.00,38.00,1.00,2,1955,0.00,130.00,679.00,3
5,11,7,AS,SFO,CA,SEA,WA,1849,13.00,13.00,0.00,0,2059,0.00,130.00,679.00,3
5,11,7,AS,SFO,CA,SEA,WA,2009,24.00,24.00,1.00,1,2219,0.00,130.00,679.00,3
5,11,7,AS,SJC,CA,SEA,WA,0824,-10.00,0.00,0.00,-1,1040,0.00,136.00,696.00,3
5,11,7,AS,SJC,CA,SEA,WA,1014,-13.00,0.00,0.00,-1,1229,0.00,135.00,696.00,3
5,11,7,AS,SJC,CA,SEA,WA,1255,30.00,30.00,1.00,2,1508,0.00,133.00,696.00,3
5,11,7,AS,SJC,CA,SEA,WA,1536,-11.00,0.00,0.00,-1,1750,0.00,134.00,696.00,3
5,11,7,AS,SJC,CA,SEA,WA,1756,-7.00,0.00,0.00,-1,2010,0.00,134.00,696.00,3
5,11,7,AS,SJC,CA,SEA,WA,2059,1.00,1.00,0.00,0,2313,0.00,134.00,696.00,3
5,11,7,AS,SLC,UT,SEA,WA,0910,-2.00,0.00,0.00,-1,1020,0.00,130.00,689.00,3
5,11,7,AS,SLC,UT,SEA,WA,1244,-6.00,0.00,0.00,-1,1352,0.00,128.00,689.00,3
5,11,7,AS,SLC,UT,SEA,WA,1530,2.00,2.00,0.00,0,1641,0.00,131.00,689.00,3
5,11,7,AS,SLC,UT,SEA,WA,1928,24.00,24.00,1.00,1,2035,0.00,127.00,689.00,3
5,11,7,AS,SMF,CA,SEA,WA,0700,-5.00,0.00,0.00,-1,0856,0.00,116.00,605.00,3
5,11,7,AS,SMF,CA,SEA,WA,1258,4.00,4.00,0.00,0,1454,0.00,116.00,605.00,3
5,11,7,AS,SMF,CA,SEA,WA,1435,-11.00,0.00,0.00,-1,1631,0.00,116.00,605.00,3
5,11,7,AS,SNA,CA,SEA,WA,0746,-6.00,0.00,0.00,-1,1045,0.00,179.00,978.00,4
5,11,7,AS,SNA,CA,SEA,WA,0859,-3.00,0.00,0.00,-1,1158,0.00,179.00,978.00,4
5,11,7,AS,SNA,CA,SEA,WA,1204,-2.00,0.00,0.00,-1,1455,0.00,171.00,978.00,4
5,11,7,AS,SNA,CA,SEA,WA,1330,4.00,4.00,0.00,0,1624,0.00,174.00,978.00,4
5,11,7,AS,SNA,CA,SEA,WA,1509,3.00,3.00,0.00,0,1759,0.00,170.00,978.00,4
5,11,7,AS,SNA,CA,SEA,WA,1725,-3.00,0.00,0.00,-1,2015,0.00,170.00,978.00,4
5,11,7,AS,SNA,CA,SEA,WA,1910,-2.00,0.00,0.00,-1,2159,0.00,169.00,978.00,4
5,11,7,AS,STL,MO,SEA,WA,0630,-7.00,0.00,0.00,-1,0854,0.00,264.00,1709.00,7
5,11,7,AS,STL,MO,SEA,WA,1508,-4.00,0.00,0.00,-1,1739,0.00,271.00,1709.00,7
5,11,7,AS,STS,CA,SEA,WA,1958,-1.00,0.00,0.00,-1,2155,0.00,117.00,618.00,3
5,11,7,AS,TPA,FL,SEA,WA,0723,1.00,1.00,0.00,0,1040,0.00,377.00,2520.00,11
5,11,7,AS,TPA,FL,SEA,WA,1827,14.00,14.00,0.00,0,2150,0.00,383.00,2520.00,11
5,11,7,AS,TUS,AZ,SEA,WA,0700,-3.00,0.00,0.00,-1,1025,0.00,205.00,1216.00,5
5,11,7,AS,TUS,AZ,SEA,WA,1155,-6.00,0.00,0.00,-1,1519,0.00,204.00,1216.00,5
5,11,7,B6,BOS,MA,SEA,WA,0710,-2.00,0.00,0.00,-1,1028,0.00,378.00,2496.00,10
5,11,7,B6,JFK,NY,SEA,WA,1729,-4.00,0.00,0.00,-1,2054,0.00,385.00,2422.00,10
5,11,7,B6,SEA,WA,BOS,MA,1138,1.00,1.00,0.00,0,2010,0.00,332.00,2496.00,10
5,11,7,B6,SEA,WA,JFK,NY,2240,1.00,1.00,0.00,0,0700,0.00,320.00,2422.00,10
5,11,7,DL,ANC,AK,SEA,WA,0605,-12.00,0.00,0.00,-1,1045,0.00,220.00,1448.00,6
5,11,7,DL,ANC,AK,SEA,WA,1040,-12.00,0.00,0.00,-1,1518,0.00,218.00,1448.00,6
5,11,7,DL,ANC,AK,SEA,WA,1420,-9.00,0.00,0.00,-1,1859,0.00,219.00,1448.00,6
5,11,7,DL,ANC,AK,SEA,WA,1715,-10.00,0.00,0.00,-1,2155,0.00,220.00,1448.00,6
5,11,7,DL,ATL,GA,GEG,WA,0951,14.00,14.00,0.00,0,1129,0.00,278.00,1969.00,8
5,11,7,DL,ATL,GA,GEG,WA,2021,-2.00,0.00,0.00,-1,2159,0.00,278.00,1969.00,8
5,11,7,DL,ATL,GA,SEA,WA,0745,10.00,10.00,0.00,0,1009,0.00,324.00,2182.00,9
5,11,7,DL,ATL,GA,SEA,WA,0954,1.00,1.00,0.00,0,1222,0.00,328.00,2182.00,9
5,11,7,DL,ATL,GA,SEA,WA,1118,-5.00,0.00,0.00,-1,1344,0.00,326.00,2182.00,9
5,11,7,DL,ATL,GA,SEA,WA,1345,2.00,2.00,0.00,0,1606,0.00,321.00,2182.00,9
5,11,7,DL,ATL,GA,SEA,WA,1622,27.00,27.00,1.00,1,1847,0.00,325.00,2182.00,9
5,11,7,DL,ATL,GA,SEA,WA,1933,56.00,56.00,1.00,3,2200,0.00,327.00,2182.00,9
5,11,7,DL,ATL,GA,SEA,WA,2125,18.00,18.00,1.00,1,2349,0.00,324.00,2182.00,9
5,11,7,DL,AUS,TX,SEA,WA,0622,-8.00,0.00,0.00,-1,0855,0.00,273.00,1770.00,8
5,11,7,DL,AUS,TX,SEA,WA,1025,-3.00,0.00,0.00,-1,1259,0.00,274.00,1770.00,8
5,11,7,DL,AUS,TX,SEA,WA,1800,-3.00,0.00,0.00,-1,2041,0.00,281.00,1770.00,8
5,11,7,DL,BNA,TN,SEA,WA,0705,-4.00,0.00,0.00,-1,1007,0.00,302.00,1978.00,8
5,11,7,DL,BOS,MA,SEA,WA,0725,-5.00,0.00,0.00,-1,1045,0.00,380.00,2496.00,10
5,11,7,DL,BOS,MA,SEA,WA,1125,-4.00,0.00,0.00,-1,1432,0.00,367.00,2496.00,10
5,11,7,DL,BOS,MA,SEA,WA,1907,38.00,38.00,1.00,2,2221,0.00,374.00,2496.00,10
5,11,7,DL,CVG,KY,SEA,WA,0700,3.00,3.00,0.00,0,0852,0.00,292.00,1965.00,8
5,11,7,DL,DCA,VA,SEA,WA,1659,-11.00,0.00,0.00,-1,1950,0.00,351.00,2329.00,10
5,11,7,DL,DEN,CO,SEA,WA,0745,-13.00,0.00,0.00,-1,0949,0.00,184.00,1024.00,5
5,11,7,DL,DEN,CO,SEA,WA,1345,18.00,18.00,1.00,1,1543,0.00,178.00,1024.00,5
5,11,7,DL,DEN,CO,SEA,WA,1845,79.00,79.00,1.00,5,2043,0.00,178.00,1024.00,5
5,11,7,DL,DFW,TX,SEA,WA,0700,-6.00,0.00,0.00,-1,0932,0.00,272.00,1660.00,7
5,11,7,DL,DFW,TX,SEA,WA,1630,-2.00,0.00,0.00,-1,1859,0.00,269.00,1660.00,7
5,11,7,DL,DTW,MI,SEA,WA,0830,-2.00,0.00,0.00,-1,1028,0.00,298.00,1927.00,8
5,11,7,DL,DTW,MI,SEA,WA,1225,-6.00,0.00,0.00,-1,1421,0.00,296.00,1927.00,8
5,11,7,DL,DTW,MI,SEA,WA,1558,18.00,18.00,1.00,1,1750,0.00,292.00,1927.00,8
5,11,7,DL,DTW,MI,SEA,WA,1759,-6.00,0.00,0.00,-1,1955,0.00,296.00,1927.00,8
5,11,7,DL,DTW,MI,SEA,WA,2025,8.00,8.00,0.00,0,2223,0.00,298.00,1927.00,8
5,11,7,DL,FAI,AK,SEA,WA,0145,-5.00,0.00,0.00,-1,0629,0.00,224.00,1533.00,7
5,11,7,DL,FLL,FL,SEA,WA,1830,13.00,13.00,0.00,0,2202,0.00,392.00,2717.00,11
5,11,7,DL,GEG,WA,ATL,GA,1239,17.00,17.00,1.00,1,2005,0.00,266.00,1969.00,8
5,11,7,DL,GEG,WA,ATL,GA,2309,-16.00,0.00,0.00,-2,0630,0.00,261.00,1969.00,8
5,11,7,DL,GEG,WA,MSP,MN,0700,-4.00,0.00,0.00,-1,1155,0.00,175.00,1175.00,5
5,11,7,DL,GEG,WA,MSP,MN,1410,0.00,0.00,0.00,0,1909,0.00,179.00,1175.00,5
5,11,7,DL,GEG,WA,SEA,WA,0715,-9.00,0.00,0.00,-1,0828,0.00,73.00,224.00,1
5,11,7,DL,GEG,WA,SLC,UT,0600,-2.00,0.00,0.00,-1,0839,0.00,99.00,546.00,3
5,11,7,DL,GEG,WA,SLC,UT,0945,-13.00,0.00,0.00,-1,1229,0.00,104.00,546.00,3
5,11,7,DL,GEG,WA,SLC,UT,1320,-14.00,0.00,0.00,-1,1607,0.00,107.00,546.00,3
5,11,7,DL,GEG,WA,SLC,UT,1656,39.00,39.00,1.00,2,1939,0.00,103.00,546.00,3
5,11,7,DL,HNL,HI,SEA,WA,1320,-5.00,0.00,0.00,-1,2225,0.00,365.00,2677.00,11
5,11,7,DL,HNL,HI,SEA,WA,2230,-3.00,0.00,0.00,-1,0730,0.00,360.00,2677.00,11
5,11,7,DL,IAD,VA,SEA,WA,0745,-6.00,0.00,0.00,-1,1033,0.00,348.00,2306.00,10
5,11,7,DL,JFK,NY,SEA,WA,0700,-1.00,0.00,0.00,-1,1006,0.00,366.00,2422.00,10
5,11,7,DL,JFK,NY,SEA,WA,1125,5.00,5.00,0.00,0,1430,0.00,365.00,2422.00,10
5,11,7,DL,JFK,NY,SEA,WA,1700,4.00,4.00,0.00,0,2023,0.00,383.00,2422.00,10
5,11,7,DL,JFK,NY,SEA,WA,1910,-2.00,0.00,0.00,-1,2243,0.00,393.00,2422.00,10
5,11,7,DL,KOA,HI,SEA,WA,2139,6.00,6.00,0.00,0,0640,0.00,361.00,2688.00,11
5,11,7,DL,LAS,NV,SEA,WA,0610,-4.00,0.00,0.00,-1,0850,0.00,160.00,867.00,4
5,11,7,DL,LAS,NV,SEA,WA,1010,-3.00,0.00,0.00,-1,1300,0.00,170.00,867.00,4
5,11,7,DL,LAS,NV,SEA,WA,1359,0.00,0.00,0.00,0,1650,0.00,171.00,867.00,4
5,11,7,DL,LAS,NV,SEA,WA,1538,15.00,15.00,1.00,1,1830,0.00,172.00,867.00,4
5,11,7,DL,LAS,NV,SEA,WA,1930,14.00,14.00,0.00,0,2225,0.00,175.00,867.00,4
5,11,7,DL,LAX,CA,SEA,WA,0700,-11.00,0.00,0.00,-1,1003,0.00,183.00,954.00,4
5,11,7,DL,LAX,CA,SEA,WA,0935,-6.00,0.00,0.00,-1,1233,0.00,178.00,954.00,4
5,11,7,DL,LAX,CA,SEA,WA,1130,51.00,51.00,1.00,3,1430,0.00,180.00,954.00,4
5,11,7,DL,LAX,CA,SEA,WA,1351,-8.00,0.00,0.00,-1,1645,0.00,174.00,954.00,4
5,11,7,DL,LAX,CA,SEA,WA,1755,202.00,202.00,1.00,12,2049,0.00,174.00,954.00,4
5,11,7,DL,LAX,CA,SEA,WA,1955,-4.00,0.00,0.00,-1,2251,0.00,176.00,954.00,4
5,11,7,DL,LAX,CA,SEA,WA,2140,174.00,174.00,1.00,11,0029,0.00,169.00,954.00,4
5,11,7,DL,LIH,HI,SEA,WA,2145,-4.00,0.00,0.00,-1,0638,0.00,353.00,2701.00,11
5,11,7,DL,MCI,MO,SEA,WA,0630,-5.00,0.00,0.00,-1,0825,0.00,235.00,1489.00,6
5,11,7,DL,MCO,FL,SEA,WA,0905,0.00,0.00,0.00,0,1219,0.00,374.00,2554.00,11
5,11,7,DL,MCO,FL,SEA,WA,1855,3.00,3.00,0.00,0,2216,0.00,381.00,2554.00,11
5,11,7,DL,MIA,FL,SEA,WA,1815,14.00,14.00,0.00,0,2156,0.00,401.00,2724.00,11
5,11,7,DL,MSP,MN,GEG,WA,1145,-9.00,0.00,0.00,-1,1246,0.00,181.00,1175.00,5
5,11,7,DL,MSP,MN,GEG,WA,2215,-6.00,0.00,0.00,-1,2315,0.00,180.00,1175.00,5
5,11,7,DL,MSP,MN,PSC,WA,1825,34.00,34.00,1.00,2,1935,0.00,190.00,1254.00,6
5,11,7,DL,MSP,MN,SEA,WA,0655,-2.00,0.00,0.00,-1,0844,0.00,229.00,1399.00,6
5,11,7,DL,MSP,MN,SEA,WA,1110,-6.00,0.00,0.00,-1,1259,0.00,229.00,1399.00,6
5,11,7,DL,MSP,MN,SEA,WA,1455,0.00,0.00,0.00,0,1644,0.00,229.00,1399.00,6
5,11,7,DL,MSP,MN,SEA,WA,1830,-3.00,0.00,0.00,-1,2019,0.00,229.00,1399.00,6
5,11,7,DL,MSP,MN,SEA,WA,2159,71.00,71.00,1.00,4,2347,0.00,228.00,1399.00,6
5,11,7,DL,OGG,HI,SEA,WA,2130,-13.00,0.00,0.00,-1,0620,0.00,350.00,2640.00,11
5,11,7,DL,ORD,IL,SEA,WA,0715,2.00,2.00,0.00,0,0945,0.00,270.00,1721.00,7
5,11,7,DL,ORD,IL,SEA,WA,1425,0.00,0.00,0.00,0,1657,0.00,272.00,1721.00,7
5,11,7,DL,ORD,IL,SEA,WA,1820,-2.00,0.00,0.00,-1,2050,0.00,270.00,1721.00,7
5,11,7,DL,PDX,OR,SEA,WA,0535,-11.00,0.00,0.00,-1,0630,0.00,55.00,129.00,1
5,11,7,DL,PHX,AZ,SEA,WA,0600,-5.00,0.00,0.00,-1,0910,0.00,190.00,1107.00,5
5,11,7,DL,PHX,AZ,SEA,WA,1109,-9.00,0.00,0.00,-1,1423,0.00,194.00,1107.00,5
5,11,7,DL,PHX,AZ,SEA,WA,1345,-6.00,0.00,0.00,-1,1654,0.00,189.00,1107.00,5
5,11,7,DL,PHX,AZ,SEA,WA,1541,-2.00,0.00,0.00,-1,1853,0.00,192.00,1107.00,5
5,11,7,DL,PHX,AZ,SEA,WA,1909,2.00,2.00,0.00,0,2225,0.00,196.00,1107.00,5
5,11,7,DL,PSC,WA,MSP,MN,0645,-5.00,0.00,0.00,-1,1154,0.00,189.00,1254.00,6
5,11,7,DL,PSC,WA,SLC,UT,0600,-15.00,0.00,0.00,-1,0838,0.00,98.00,521.00,3
5,11,7,DL,RDU,NC,SEA,WA,0710,0.00,0.00,0.00,0,1001,0.00,351.00,2354.00,10
5,11,7,DL,SAN,CA,SEA,WA,0720,-10.00,0.00,0.00,-1,1036,0.00,196.00,1050.00,5
5,11,7,DL,SAN,CA,SEA,WA,1115,-2.00,0.00,0.00,-1,1433,0.00,198.00,1050.00,5
5,11,7,DL,SAN,CA,SEA,WA,1355,-5.00,0.00,0.00,-1,1700,0.00,185.00,1050.00,5
5,11,7,DL,SAN,CA,SEA,WA,1517,1.00,1.00,0.00,0,1831,0.00,194.00,1050.00,5
5,11,7,DL,SAN,CA,SEA,WA,1915,91.00,91.00,1.00,6,2225,0.00,190.00,1050.00,5
5,11,7,DL,SEA,WA,ANC,AK,0710,-10.00,0.00,0.00,-1,0945,0.00,215.00,1448.00,6
5,11,7,DL,SEA,WA,ANC,AK,1045,-1.00,0.00,0.00,-1,1325,0.00,220.00,1448.00,6
5,11,7,DL,SEA,WA,ANC,AK,1340,-8.00,0.00,0.00,-1,1620,0.00,220.00,1448.00,6
5,11,7,DL,SEA,WA,ANC,AK,2050,14.00,14.00,0.00,0,2325,0.00,215.00,1448.00,6
5,11,7,DL,SEA,WA,ANC,AK,2259,13.00,13.00,0.00,0,0132,0.00,213.00,1448.00,6
5,11,7,DL,SEA,WA,ATL,GA,0600,0.00,0.00,0.00,0,1354,0.00,294.00,2182.00,9
5,11,7,DL,SEA,WA,ATL,GA,0740,-6.00,0.00,0.00,-1,1541,0.00,301.00,2182.00,9
5,11,7,DL,SEA,WA,ATL,GA,1119,-2.00,0.00,0.00,-1,1914,0.00,295.00,2182.00,9
5,11,7,DL,SEA,WA,ATL,GA,1515,10.00,10.00,0.00,0,2312,0.00,297.00,2182.00,9
5,11,7,DL,SEA,WA,ATL,GA,1716,-13.00,0.00,0.00,-1,0106,0.00,290.00,2182.00,9
5,11,7,DL,SEA,WA,ATL,GA,2130,-6.00,0.00,0.00,-1,0525,0.00,295.00,2182.00,9
5,11,7,DL,SEA,WA,ATL,GA,2310,13.00,13.00,0.00,0,0700,0.00,290.00,2182.00,9
5,11,7,DL,SEA,WA,AUS,TX,0725,-5.00,0.00,0.00,-1,1336,0.00,251.00,1770.00,8
5,11,7,DL,SEA,WA,AUS,TX,1115,-9.00,0.00,0.00,-1,1725,0.00,250.00,1770.00,8
5,11,7,DL,SEA,WA,AUS,TX,1730,-13.00,0.00,0.00,-1,2342,0.00,252.00,1770.00,8
5,11,7,DL,SEA,WA,BNA,TN,1759,-8.00,0.00,0.00,-1,0027,0.00,268.00,1978.00,8
5,11,7,DL,SEA,WA,BOS,MA,0725,-6.00,0.00,0.00,-1,1600,0.00,335.00,2496.00,10
5,11,7,DL,SEA,WA,BOS,MA,1537,17.00,17.00,1.00,1,2359,0.00,322.00,2496.00,10
5,11,7,DL,SEA,WA,BOS,MA,2211,68.00,68.00,1.00,4,0640,0.00,329.00,2496.00,10
5,11,7,DL,SEA,WA,CVG,KY,1115,-3.00,0.00,0.00,-1,1840,0.00,265.00,1965.00,8
5,11,7,DL,SEA,WA,DCA,VA,0735,-8.00,0.00,0.00,-1,1549,0.00,314.00,2329.00,10
5,11,7,DL,SEA,WA,DEN,CO,0710,-9.00,0.00,0.00,-1,1100,0.00,170.00,1024.00,5
5,11,7,DL,SEA,WA,DEN,CO,1400,81.00,81.00,1.00,5,1750,0.00,170.00,1024.00,5
5,11,7,DL,SEA,WA,DEN,CO,1800,-10.00,0.00,0.00,-1,2147,0.00,167.00,1024.00,5
5,11,7,DL,SEA,WA,DFW,TX,0930,-10.00,0.00,0.00,-1,1538,0.00,248.00,1660.00,7
5,11,7,DL,SEA,WA,DFW,TX,1750,-6.00,0.00,0.00,-1,2349,0.00,239.00,1660.00,7
5,11,7,DL,SEA,WA,DTW,MI,0600,-8.00,0.00,0.00,-1,1313,0.00,253.00,1927.00,8
5,11,7,DL,SEA,WA,DTW,MI,0950,9.00,9.00,0.00,0,1719,0.00,269.00,1927.00,8
5,11,7,DL,SEA,WA,DTW,MI,1140,2.00,2.00,0.00,0,1909,0.00,269.00,1927.00,8
5,11,7,DL,SEA,WA,DTW,MI,1531,16.00,16.00,1.00,1,2257,0.00,266.00,1927.00,8
5,11,7,DL,SEA,WA,DTW,MI,2255,25.00,25.00,1.00,1,0614,0.00,259.00,1927.00,8
5,11,7,DL,SEA,WA,FAI,AK,2140,77.00,77.00,1.00,5,0028,0.00,228.00,1533.00,7
5,11,7,DL,SEA,WA,FLL,FL,0830,-5.00,0.00,0.00,-1,1720,0.00,350.00,2717.00,11
5,11,7,DL,SEA,WA,GEG,WA,2140,58.00,58.00,1.00,3,2250,0.00,70.00,224.00,1
5,11,7,DL,SEA,WA,HNL,HI,0845,-2.00,0.00,0.00,-1,1155,0.00,370.00,2677.00,11
5,11,7,DL,SEA,WA,HNL,HI,1550,-2.00,0.00,0.00,-1,1903,0.00,373.00,2677.00,11
5,11,7,DL,SEA,WA,IAD,VA,2150,-13.00,0.00,0.00,-1,0552,0.00,302.00,2306.00,10
5,11,7,DL,SEA,WA,JFK,NY,0716,-3.00,0.00,0.00,-1,1600,0.00,344.00,2422.00,10
5,11,7,DL,SEA,WA,JFK,NY,1116,-4.00,0.00,0.00,-1,2004,0.00,348.00,2422.00,10
5,11,7,DL,SEA,WA,JFK,NY,1555,10.00,10.00,0.00,0,0035,0.00,340.00,2422.00,10
5,11,7,DL,SEA,WA,JFK,NY,2145,-1.00,0.00,0.00,-1,0614,0.00,329.00,2422.00,10
5,11,7,DL,SEA,WA,KOA,HI,1420,-2.00,0.00,0.00,-1,1731,0.00,371.00,2688.00,11
5,11,7,DL,SEA,WA,LAS,NV,0620,-6.00,0.00,0.00,-1,0849,0.00,149.00,867.00,4
5,11,7,DL,SEA,WA,LAS,NV,1025,-5.00,0.00,0.00,-1,1304,0.00,159.00,867.00,4
5,11,7,DL,SEA,WA,LAS,NV,1200,1.00,1.00,0.00,0,1437,0.00,157.00,867.00,4
5,11,7,DL,SEA,WA,LAS,NV,1618,0.00,0.00,0.00,0,1851,0.00,153.00,867.00,4
5,11,7,DL,SEA,WA,LAS,NV,1959,41.00,41.00,1.00,2,2235,0.00,156.00,867.00,4
5,11,7,DL,SEA,WA,LAX,CA,0720,-6.00,0.00,0.00,-1,1008,0.00,168.00,954.00,4
5,11,7,DL,SEA,WA,LAX,CA,0955,-10.00,0.00,0.00,-1,1246,0.00,171.00,954.00,4
5,11,7,DL,SEA,WA,LAX,CA,1155,-1.00,0.00,0.00,-1,1447,0.00,172.00,954.00,4
5,11,7,DL,SEA,WA,LAX,CA,1420,4.00,4.00,0.00,0,1705,0.00,165.00,954.00,4
5,11,7,DL,SEA,WA,LAX,CA,1750,196.00,196.00,1.00,12,2035,0.00,165.00,954.00,4
5,11,7,DL,SEA,WA,LAX,CA,1957,46.00,46.00,1.00,3,2248,0.00,171.00,954.00,4
5,11,7,DL,SEA,WA,LAX,CA,2125,-1.00,0.00,0.00,-1,0008,0.00,163.00,954.00,4
5,11,7,DL,SEA,WA,LIH,HI,1550,-6.00,0.00,0.00,-1,1900,0.00,370.00,2701.00,11
5,11,7,DL,SEA,WA,MCI,MO,1730,-6.00,0.00,0.00,-1,2308,0.00,218.00,1489.00,6
5,11,7,DL,SEA,WA,MCO,FL,0900,0.00,0.00,0.00,0,1743,0.00,343.00,2554.00,11
5,11,7,DL,SEA,WA,MCO,FL,2315,0.00,0.00,0.00,0,0747,0.00,332.00,2554.00,11
5,11,7,DL,SEA,WA,MIA,FL,0800,-6.00,0.00,0.00,-1,1704,0.00,364.00,2724.00,11
5,11,7,DL,SEA,WA,MSP,MN,0600,-10.00,0.00,0.00,-1,1128,0.00,208.00,1399.00,6
