STATION,DATE,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyRelativeHumidity,HourlyVisibility,HourlyWindSpeed
72785024157,2025-05-19T05:40:00,36,40,86,10,7
72785024157,2025-05-19T05:53:00,37,41,86,10,7
72785024157,2025-05-19T06:24:00,37,43,80,10,9
72785024157,2025-05-19T06:53:00,37,45,74,10,11
72785024157,2025-05-19T07:00:00,37,45,74,9.94,11
72785024157,2025-05-19T07:53:00,38,47,71,10,9
72785024157,2025-05-19T08:53:00,36,48,63,10,14
72785024157,2025-05-19T09:53:00,37,50,61,10,9
72785024157,2025-05-19T10:00:00,37,50,61,9.94,9
72785024157,2025-05-19T10:53:00,36,51,56,10,13
72785024157,2025-05-19T11:53:00,39,50,66,10,11
72785024157,2025-05-19T12:53:00,41,50,71,10,15
72785024157,2025-05-19T13:00:00,41,50,71,9.94,15
72785024157,2025-05-19T13:50:00,41,50,71,10,14
72785024157,2025-05-19T13:53:00,41,51,69,10,13
72785024157,2025-05-19T14:06:00,40,51,66,10,13
72785024157,2025-05-19T14:53:00,42,50,74,10,11
72785024157,2025-05-19T15:53:00,43,52,72,10,10
72785024157,2025-05-19T16:00:00,43,52,72,9.94,10
72785024157,2025-05-19T16:53:00,44,52,75,10,7
72785024157,2025-05-19T17:53:00,44,53,72,10,5
72785024157,2025-05-19T18:53:00,44,53,72,10,6
72785024157,2025-05-19T19:00:00,44,53,72,9.94,6
72785024157,2025-05-19T19:53:00,44,50,80,10,6
72785024157,2025-05-19T20:53:00,44,49,83,10,8
72785024157,2025-05-19T21:10:00,44,49,83,10,7
72785024157,2025-05-19T21:53:00,44,49,83,10,11
72785024157,2025-05-19T22:00:00,44,49,83,9.94,11
72785024157,2025-05-19T22:03:00,42,45,90,5,11
72785024157,2025-05-19T22:20:00,42,45,90,7,11
72785024157,2025-05-19T22:27:00,42,46,86,8,7
72785024157,2025-05-19T22:39:00,44,45,97,7,3
72785024157,2025-05-19T22:53:00,44,46,93,7,5
72785024157,2025-05-19T23:53:00,44,46,93,9,5
72785024157,2025-05-19T23:59:00,,,,,
72785024157,2025-05-20T00:53:00,44,46,93,10,5
72785024157,2025-05-20T01:00:00,44,46,93,9.94,5
72785024157,2025-05-20T01:53:00,43,46,89,10,9
72785024157,2025-05-20T02:53:00,44,46,93,10,8
72785024157,2025-05-20T03:15:00,44,47,90,10,7
72785024157,2025-05-20T03:32:00,44,46,93,10,7
72785024157,2025-05-20T03:53:00,43,45,93,10,11
72785024157,2025-05-20T04:00:00,43,45,93,9.94,11
72785024157,2025-05-20T04:53:00,38,42,85,10,10
72785024157,2025-05-20T05:53:00,38,44,79,10,15
72785024157,2025-05-20T06:53:00,38,46,73,10,16
72785024157,2025-05-20T07:00:00,38,46,73,9.94,16
72785024157,2025-05-20T07:53:00,38,49,66,10,14
72785024157,2025-05-20T08:53:00,37,51,59,10,14
72785024157,2025-05-20T09:53:00,36,53,52,10,15
72785024157,2025-05-20T10:00:00,36,53,52,9.94,15
72785024157,2025-05-20T10:53:00,32,57,39,10,24
72785024157,2025-05-20T11:53:00,32,57,39,10,21
72785024157,2025-05-20T12:53:00,*,*,*,10,20
72785024157,2025-05-20T13:00:00,27,57,31,9.94,20
72785024157,2025-05-20T13:53:00,25,57,29,10,21
72785024157,2025-05-20T14:53:00,28,57,33,10,16
72785024157,2025-05-20T15:53:00,28,59,31,10,18
72785024157,2025-05-20T16:00:00,28,59,31,9.94,18
72785024157,2025-05-20T16:53:00,29,57,34,10,15
72785024157,2025-05-20T17:53:00,32,57,39,10,16
72785024157,2025-05-20T18:53:00,32,55,42,10,13
72785024157,2025-05-20T19:00:00,32,55,42,9.94,13
72785024157,2025-05-20T19:53:00,32,53,45,10,11
72785024157,2025-05-20T20:53:00,32,52,47,10,11
72785024157,2025-05-20T21:53:00,33,52,49,10,13
72785024157,2025-05-20T22:00:00,33,52,49,9.94,13
72785024157,2025-05-20T22:53:00,34,51,52,10,13
72785024157,2025-05-20T23:53:00,35,48,61,10,10
72785024157,2025-05-20T23:59:00,,,,,
72785024157,2025-05-21T00:53:00,35,46,66,10,8
72785024157,2025-05-21T01:00:00,35,46,66,9.94,8
72785024157,2025-05-21T01:53:00,32,45,61,10,10
72785024157,2025-05-21T02:53:00,33,43,68,10,6
72785024157,2025-05-21T03:53:00,34,41,76,10,13
72785024157,2025-05-21T04:00:00,34,41,76,9.94,13
72785024157,2025-05-21T04:53:00,34,40,79,10,7
72785024157,2025-05-21T05:53:00,35,41,79,10,5
72785024157,2025-05-21T06:53:00,36,44,73,10,7
72785024157,2025-05-21T07:00:00,36,44,73,9.94,7
72785024157,2025-05-21T07:53:00,36,48,63,10,8
72785024157,2025-05-21T08:53:00,35,50,57,10,7
72785024157,2025-05-21T09:53:00,35,53,51,10,10
72785024157,2025-05-21T10:00:00,35,53,51,9.94,10
72785024157,2025-05-21T10:53:00,34,56,44,10,9
72785024157,2025-05-21T11:53:00,33,57,41,10,10
72785024157,2025-05-21T12:53:00,32,59,36,10,7
72785024157,2025-05-21T13:00:00,32,59,36,9.94,7
72785024157,2025-05-21T13:53:00,30,60,32,10,7
72785024157,2025-05-21T14:53:00,27,59,29,10,0
72785024157,2025-05-21T15:53:00,27,61,27,10,10
72785024157,2025-05-21T16:00:00,27,61,27,9.94,10
72785024157,2025-05-21T16:53:00,27,61,27,10,6
72785024157,2025-05-21T17:53:00,25,60,26,10,5
72785024157,2025-05-21T18:53:00,28,60,30,10,5
72785024157,2025-05-21T19:00:00,28,60,30,9.94,5
72785024157,2025-05-21T19:53:00,30,58,35,10,0
72785024157,2025-05-21T20:53:00,30,57,36,10,3
72785024157,2025-05-21T21:53:00,34,54,47,10,8
72785024157,2025-05-21T22:00:00,34,54,47,9.94,8
72785024157,2025-05-21T22:53:00,35,52,53,10,9
72785024157,2025-05-21T23:53:00,36,50,59,10,7
72785024157,2025-05-21T23:59:00,,,,,
72785024157,2025-05-22T00:53:00,36,49,61,10,8
72785024157,2025-05-22T01:00:00,36,49,61,9.94,8
72785024157,2025-05-22T01:53:00,36,48,63,10,7
72785024157,2025-05-22T02:53:00,37,47,69,10,8
72785024157,2025-05-22T03:53:00,38,47,71,10,8
72785024157,2025-05-22T04:00:00,38,47,71,9.94,8
72785024157,2025-05-22T04:53:00,38,47,71,10,7
72785024157,2025-05-22T05:53:00,38,47,71,10,8
72785024157,2025-05-22T06:53:00,38,48,68,10,3
72785024157,2025-05-22T07:00:00,38,48,68,9.94,3
72785024157,2025-05-22T07:53:00,39,49,69,10,5
72785024157,2025-05-22T08:53:00,40,48,74,9,5
72785024157,2025-05-22T09:53:00,42,48,80,8,8
72785024157,2025-05-22T10:00:00,42,48,80,7.46,8
72785024157,2025-05-22T10:53:00,45,50,83,10,7
72785024157,2025-05-22T11:53:00,43,53,69,10,6
72785024157,2025-05-22T12:53:00,40,56,55,10,6
72785024157,2025-05-22T13:00:00,40,56,55,9.94,6
72785024157,2025-05-22T13:53:00,41,55,59,10,6
72785024157,2025-05-22T14:48:00,46,52,82,6,9
72785024157,2025-05-22T14:53:00,46,51,83,6,9
72785024157,2025-05-22T15:08:00,44,51,77,9,7
72785024157,2025-05-22T15:29:00,44,53,72,10,6
72785024157,2025-05-22T15:53:00,43,53,69,10,3
72785024157,2025-05-22T16:00:00,43,53,69,9.94,3
72785024157,2025-05-22T16:53:00,42,55,62,10,0
72785024157,2025-05-22T17:53:00,44,54,69,10,5
72785024157,2025-05-22T18:53:00,43,54,67,10,3
72785024157,2025-05-22T19:00:00,43,54,67,9.94,3
72785024157,2025-05-22T19:53:00,43,53,69,10,0
72785024157,2025-05-22T20:53:00,44,50,80,10,3
72785024157,2025-05-22T21:53:00,44,49,83,10,0
72785024157,2025-05-22T22:00:00,44,49,83,9.94,0
72785024157,2025-05-22T22:53:00,43,48,83,10,5
72785024157,2025-05-22T23:53:00,44,47,90,10,6
72785024157,2025-05-22T23:59:00,,,,,
72785024157,2025-05-23T00:53:00,43,46,89,10,6
72785024157,2025-05-23T01:00:00,43,46,89,9.94,6
72785024157,2025-05-23T01:53:00,43,45,93,10,0
72785024157,2025-05-23T02:53:00,43,45,93,10,3
72785024157,2025-05-23T03:53:00,42,44,93,10,0
72785024157,2025-05-23T04:00:00,42,44,93,9.94,0
72785024157,2025-05-23T04:53:00,43,45,93,10,3
72785024157,2025-05-23T05:53:00,42,45,90,10,5
72785024157,2025-05-23T06:53:00,43,46,89,10,0
72785024157,2025-05-23T07:00:00,43,46,89,9.94,0
72785024157,2025-05-23T07:53:00,45,49,86,10,3
72785024157,2025-05-23T08:53:00,45,55,69,10,3
72785024157,2025-05-23T09:53:00,42,59,54,10,5
72785024157,2025-05-23T10:00:00,42,59,54,9.94,5
72785024157,2025-05-23T10:53:00,40,60,47,10,3
72785024157,2025-05-23T11:53:00,40,61,46,10,6
72785024157,2025-05-23T12:53:00,38,63,40,10,7
72785024157,2025-05-23T13:00:00,38,63,40,9.94,7
72785024157,2025-05-23T13:53:00,39,65,39,10,0
72785024157,2025-05-23T14:53:00,40,66,39,10,11
72785024157,2025-05-23T15:53:00,39,66,37,10,9
72785024157,2025-05-23T16:00:00,39,66,37,9.94,9
72785024157,2025-05-23T16:53:00,40,65,40,10,7
72785024157,2025-05-23T17:53:00,36,67,32,10,7
72785024157,2025-05-23T18:53:00,37,65,36,10,5
72785024157,2025-05-23T19:00:00,37,65,36,9.94,5
72785024157,2025-05-23T19:53:00,40,63,43,10,3
72785024157,2025-05-23T20:53:00,39,60,46,10,3
72785024157,2025-05-23T21:53:00,38,60,44,10,5
72785024157,2025-05-23T22:00:00,38,60,44,9.94,5
72785024157,2025-05-23T22:53:00,42,52,69,10,0
72785024157,2025-05-23T23:53:00,40,53,61,10,0
72785024157,2025-05-23T23:59:00,,,,,
72785024157,2025-05-24T00:53:00,41,51,69,10,0
72785024157,2025-05-24T01:00:00,41,51,69,9.94,0
72785024157,2025-05-24T01:53:00,41,51,69,10,5
72785024157,2025-05-24T02:53:00,41,50,71,10,5
72785024157,2025-05-24T03:53:00,41,49,74,10,5
72785024157,2025-05-24T04:00:00,41,49,74,9.94,5
72785024157,2025-05-24T04:53:00,42,48,80,10,5
72785024157,2025-05-24T05:53:00,43,50,77,10,3
72785024157,2025-05-24T06:53:00,43,53,69,10,7
72785024157,2025-05-24T07:00:00,43,53,69,9.94,7
72785024157,2025-05-24T07:53:00,44,57,62,10,6
72785024157,2025-05-24T08:53:00,44,62,52,10,6
72785024157,2025-05-24T09:53:00,41,65,42,10,0
72785024157,2025-05-24T10:00:00,41,65,42,9.94,0
72785024157,2025-05-24T10:53:00,39,68,35,10,5
72785024157,2025-05-24T11:53:00,40,69,35,10,0
72785024157,2025-05-24T12:53:00,39,70,32,10,5
72785024157,2025-05-24T13:00:00,39,70,32,9.94,5
72785024157,2025-05-24T13:53:00,39,73,29,10,10
72785024157,2025-05-24T14:53:00,36,73,26,10,6
72785024157,2025-05-24T15:53:00,35,73,25,10,3
72785024157,2025-05-24T16:00:00,35,73,25,9.94,3
72785024157,2025-05-24T16:53:00,37,74,26,10,7
72785024157,2025-05-24T17:53:00,37,73,27,10,3
72785024157,2025-05-24T18:53:00,39,72,30,10,5
72785024157,2025-05-24T19:00:00,39,72,30,9.94,5
72785024157,2025-05-24T19:53:00,39,69,33,10,0
72785024157,2025-05-24T20:53:00,39,67,36,10,3
72785024157,2025-05-24T21:53:00,39,66,37,10,0
72785024157,2025-05-24T22:00:00,39,66,37,9.94,0
72785024157,2025-05-24T22:53:00,42,59,54,10,0
72785024157,2025-05-24T23:53:00,43,57,60,10,0
72785024157,2025-05-24T23:59:00,,,,,
72785024157,2025-05-25T00:53:00,43,58,58,10,5
72785024157,2025-05-25T01:00:00,43,58,58,9.94,5
72785024157,2025-05-25T01:53:00,43,55,64,10,3
72785024157,2025-05-25T02:53:00,43,55,64,10,0
72785024157,2025-05-25T03:53:00,43,54,67,10,7
72785024157,2025-05-25T04:00:00,43,54,67,9.94,7
72785024157,2025-05-25T04:53:00,43,55,64,10,7
72785024157,2025-05-25T05:53:00,43,56,62,10,11
72785024157,2025-05-25T06:53:00,44,58,60,10,10
72785024157,2025-05-25T07:00:00,44,58,60,9.94,10
72785024157,2025-05-25T07:53:00,44,62,52,10,9
72785024157,2025-05-25T08:53:00,45,67,45,10,8
72785024157,2025-05-25T09:53:00,45,71,39,10,3
72785024157,2025-05-25T10:00:00,45,71,39,9.94,3
72785024157,2025-05-25T10:53:00,43,76,31,10,8
72785024157,2025-05-25T11:53:00,35,79,20,10,6
72785024157,2025-05-25T12:53:00,36,80,20,10,6
72785024157,2025-05-25T13:00:00,36,80,20,9.94,6
72785024157,2025-05-25T13:53:00,38,82,21,10,0
72785024157,2025-05-25T14:53:00,38,84,19,10,7
72785024157,2025-05-25T15:53:00,37,85,18,10,6
72785024157,2025-05-25T16:00:00,37,85,18,9.94,6
72785024157,2025-05-25T16:53:00,36,85,17,10,7
72785024157,2025-05-25T17:53:00,37,84,19,10,7
72785024157,2025-05-25T18:53:00,38,82,21,10,5
72785024157,2025-05-25T19:00:00,38,82,21,9.94,5
72785024157,2025-05-25T19:53:00,39,78,25,10,3
72785024157,2025-05-25T20:53:00,45,71,39,10,6
72785024157,2025-05-25T21:53:00,46,71,41,10,24
72785024157,2025-05-25T22:00:00,46,71,41,9.94,24
72785024157,2025-05-25T22:53:00,47,66,50,10,20
72785024157,2025-05-25T23:53:00,47,66,50,10,13
72785024157,2025-05-25T23:59:00,,,,,
72785024157,2025-05-26T00:53:00,50,64,60,10,10
72785024157,2025-05-26T01:00:00,50,64,60,9.94,10
72785024157,2025-05-26T01:53:00,48,64,56,10,7
72785024157,2025-05-26T02:53:00,49,61,65,10,7
72785024157,2025-05-26T03:53:00,50,58,75,10,21
72785024157,2025-05-26T04:00:00,50,58,75,9.94,21
72785024157,2025-05-26T04:53:00,46,55,72,10,13
72785024157,2025-05-26T05:53:00,48,58,70,10,10
72785024157,2025-05-26T06:53:00,47,57,69,10,9
72785024157,2025-05-26T07:00:00,47,57,69,9.94,9
72785024157,2025-05-26T07:53:00,47,58,67,10,11
72785024157,2025-05-26T08:53:00,47,60,62,10,14
72785024157,2025-05-26T09:53:00,48,60,65,10,17
72785024157,2025-05-26T10:00:00,48,60,65,9.94,17
72785024157,2025-05-26T10:53:00,47,63,56,10,13
72785024157,2025-05-26T11:53:00,45,64,50,10,11
72785024157,2025-05-26T12:53:00,45,67,45,10,9
72785024157,2025-05-26T13:00:00,45,67,45,9.94,9
72785024157,2025-05-26T13:53:00,42,69,38,10,11
72785024157,2025-05-26T14:53:00,43,70,38,10,15
72785024157,2025-05-26T15:53:00,39,71,31,10,17
72785024157,2025-05-26T16:00:00,39,71,31,9.94,17
72785024157,2025-05-26T16:53:00,40,71,32,10,17
72785024157,2025-05-26T17:53:00,38,69,32,10,18
72785024157,2025-05-26T18:53:00,38,67,35,10,10
72785024157,2025-05-26T19:00:00,38,67,35,9.94,10
72785024157,2025-05-26T19:53:00,40,65,40,10,7
72785024157,2025-05-26T20:53:00,40,63,43,10,10
72785024157,2025-05-26T21:53:00,40,60,47,10,10
72785024157,2025-05-26T22:00:00,40,60,47,9.94,10
72785024157,2025-05-26T22:53:00,39,59,48,10,7
72785024157,2025-05-26T23:53:00,38,56,51,10,9
72785024157,2025-05-26T23:59:00,,,,,
72785024157,2025-05-27T00:53:00,40,52,64,10,7
72785024157,2025-05-27T01:00:00,40,52,64,9.94,7
72785024157,2025-05-27T01:53:00,40,50,68,10,8
72785024157,2025-05-27T02:53:00,37,51,59,10,9
72785024157,2025-05-27T03:53:00,35,51,54,10,8
72785024157,2025-05-27T04:00:00,35,51,54,9.94,8
72785024157,2025-05-27T04:53:00,38,46,73,10,8
72785024157,2025-05-27T05:53:00,39,49,69,10,6
72785024157,2025-05-27T06:53:00,39,54,57,10,6
72785024157,2025-05-27T07:00:00,39,54,57,9.94,6
72785024157,2025-05-27T07:53:00,34,59,39,10,6
72785024157,2025-05-27T08:53:00,34,62,35,10,10
72785024157,2025-05-27T09:53:00,33,63,33,10,7
72785024157,2025-05-27T10:00:00,33,63,33,9.94,7
72785024157,2025-05-27T10:53:00,32,66,28,10,5
72785024157,2025-05-27T11:53:00,33,67,28,10,8
72785024157,2025-05-27T12:53:00,33,69,26,10,3
72785024157,2025-05-27T13:00:00,33,69,26,9.94,3
72785024157,2025-05-27T13:53:00,30,70,23,10,6
72785024157,2025-05-27T14:53:00,31,71,23,10,3
72785024157,2025-05-27T15:53:00,31,72,22,10,5
72785024157,2025-05-27T16:00:00,31,72,22,9.94,5
72785024157,2025-05-27T16:53:00,33,72,24,10,0
72785024157,2025-05-27T17:53:00,34,73,24,10,0
72785024157,2025-05-27T18:53:00,35,72,26,10,5
72785024157,2025-05-27T19:00:00,35,72,26,9.94,5
72785024157,2025-05-27T19:53:00,36,70,29,10,3
72785024157,2025-05-27T20:53:00,37,68,32,10,3
72785024157,2025-05-27T21:53:00,40,63,43,10,0
72785024157,2025-05-27T22:00:00,40,63,43,9.94,0
72785024157,2025-05-27T22:53:00,41,60,50,10,3
72785024157,2025-05-27T23:53:00,40,59,49,10,0
72785024157,2025-05-27T23:59:00,,,,,
72785024157,2025-05-28T00:53:00,40,59,49,10,0
72785024157,2025-05-28T01:00:00,40,59,49,9.94,0
72785024157,2025-05-28T01:53:00,41,57,55,10,3
72785024157,2025-05-28T02:53:00,43,56,62,10,8
72785024157,2025-05-28T03:53:00,43,54,67,10,6
72785024157,2025-05-28T04:00:00,43,54,67,9.94,6
72785024157,2025-05-28T04:53:00,43,55,64,10,6
72785024157,2025-05-28T05:53:00,43,58,58,10,9
72785024157,2025-05-28T06:53:00,44,60,56,10,8
72785024157,2025-05-28T07:00:00,44,60,56,9.94,8
72785024157,2025-05-28T07:53:00,44,65,47,10,6
72785024157,2025-05-28T08:53:00,44,70,39,10,9
72785024157,2025-05-28T09:53:00,45,73,37,10,6
72785024157,2025-05-28T10:00:00,45,73,36,9.94,6
72785024157,2025-05-28T10:53:00,45,76,33,10,8
72785024157,2025-05-28T11:53:00,43,80,27,10,0
72785024157,2025-05-28T12:53:00,43,83,24,10,6
72785024157,2025-05-28T13:00:00,43,83,24,9.94,6
72785024157,2025-05-28T13:53:00,43,83,24,10,3
72785024157,2025-05-28T14:53:00,42,85,22,10,0
72785024157,2025-05-28T15:53:00,41,86,20,10,0
72785024157,2025-05-28T16:00:00,41,86,20,9.94,0
72785024157,2025-05-28T16:53:00,41,86,20,10,0
72785024157,2025-05-28T17:53:00,39,86,19,10,3
72785024157,2025-05-28T18:53:00,43,84,24,10,7
72785024157,2025-05-28T19:00:00,43,84,24,9.94,7
72785024157,2025-05-28T19:53:00,47,79,32,10,8
72785024157,2025-05-28T20:53:00,49,74,41,10,3
72785024157,2025-05-28T21:53:00,50,73,44,10,0
72785024157,2025-05-28T22:00:00,50,73,44,9.94,0
72785024157,2025-05-28T22:53:00,49,65,56,10,9
72785024157,2025-05-28T23:53:00,50,65,59,10,6
72785024157,2025-05-28T23:59:00,,,,,
72785024157,2025-05-29T00:53:00,48,62,60,10,7
72785024157,2025-05-29T01:00:00,48,62,60,9.94,7
72785024157,2025-05-29T01:53:00,48,65,54,10,5
72785024157,2025-05-29T02:53:00,49,63,60,10,5
72785024157,2025-05-29T03:53:00,48,60,65,10,8
72785024157,2025-05-29T04:00:00,48,60,65,9.94,8
72785024157,2025-05-29T04:53:00,49,60,67,10,7
72785024157,2025-05-29T05:53:00,49,62,62,10,8
72785024157,2025-05-29T06:53:00,49,66,54,10,6
72785024157,2025-05-29T07:00:00,49,66,54,9.94,6
72785024157,2025-05-29T07:53:00,49,67,53,10,15
72785024157,2025-05-29T08:53:00,50,69,51,10,14
72785024157,2025-05-29T09:53:00,48,72,43,10,15
72785024157,2025-05-29T10:00:00,48,72,43,9.94,15
72785024157,2025-05-29T10:53:00,48,72,43,10,14
72785024157,2025-05-29T11:53:00,51,69,53,9,15
72785024157,2025-05-29T12:53:00,54,68,61,7,9
72785024157,2025-05-29T13:00:00,54,68,61,6.84,9
72785024157,2025-05-29T13:53:00,49,73,43,10,14
72785024157,2025-05-29T14:53:00,46,73,38,10,17
72785024157,2025-05-29T15:53:00,45,74,36,10,15
72785024157,2025-05-29T16:00:00,45,74,36,9.94,15
72785024157,2025-05-29T16:53:00,43,75,32,10,17
72785024157,2025-05-29T17:53:00,43,74,33,10,20
72785024157,2025-05-29T18:53:00,43,72,35,10,18
72785024157,2025-05-29T19:00:00,43,72,35,9.94,18
72785024157,2025-05-29T19:53:00,42,67,41,10,11
72785024157,2025-05-29T20:53:00,39,62,43,10,13
72785024157,2025-05-29T21:53:00,34,61,36,10,9
72785024157,2025-05-29T22:00:00,34,61,36,9.94,9
72785024157,2025-05-29T22:53:00,36,58,44,10,3
72785024157,2025-05-29T23:53:00,35,57,44,10,11
72785024157,2025-05-29T23:59:00,,,,,
72785024157,2025-05-30T00:53:00,36,53,52,10,10
72785024157,2025-05-30T01:00:00,36,53,52,9.94,10
72785024157,2025-05-30T01:53:00,36,53,52,10,8
72785024157,2025-05-30T02:53:00,37,50,61,10,5
72785024157,2025-05-30T03:53:00,37,48,66,10,8
72785024157,2025-05-30T04:00:00,37,48,66,9.94,8
72785024157,2025-05-30T04:53:00,37,48,66,10,9
72785024157,2025-05-30T05:53:00,37,51,59,10,8
72785024157,2025-05-30T06:53:00,39,55,55,10,6
72785024157,2025-05-30T07:00:00,39,55,55,9.94,6
72785024157,2025-05-30T07:53:00,38,60,44,10,6
72785024157,2025-05-30T08:53:00,36,64,35,10,6
72785024157,2025-05-30T09:53:00,37,67,33,10,3
72785024157,2025-05-30T10:00:00,37,67,33,9.94,3
72785024157,2025-05-30T10:53:00,36,70,29,10,7
72785024157,2025-05-30T11:53:00,37,72,28,10,6
72785024157,2025-05-30T12:53:00,37,74,26,10,0
72785024157,2025-05-30T13:00:00,37,74,26,9.94,0
72785024157,2025-05-30T13:53:00,37,77,24,10,0
72785024157,2025-05-30T14:53:00,37,77,24,10,3
72785024157,2025-05-30T15:53:00,36,78,22,10,5
72785024157,2025-05-30T16:00:00,36,78,22,9.94,5
72785024157,2025-05-30T16:53:00,36,78,22,10,0
72785024157,2025-05-30T17:53:00,36,78,22,10,5
72785024157,2025-05-30T18:53:00,36,77,23,10,5
72785024157,2025-05-30T19:00:00,36,77,23,9.94,5
72785024157,2025-05-30T19:53:00,39,73,29,10,5
72785024157,2025-05-30T20:53:00,40,71,32,10,0
72785024157,2025-05-30T21:53:00,42,68,39,10,0
72785024157,2025-05-30T22:00:00,42,68,39,9.94,0
72785024157,2025-05-30T22:53:00,39,67,36,10,5
72785024157,2025-05-30T23:53:00,41,63,45,10,5
72785024157,2025-05-30T23:59:00,,,,,
72785024157,2025-05-31T00:53:00,43,59,56,10,5
72785024157,2025-05-31T01:00:00,43,59,56,9.94,5
72785024157,2025-05-31T01:53:00,43,59,56,10,5
72785024157,2025-05-31T02:53:00,43,59,56,10,5
72785024157,2025-05-31T03:53:00,42,59,54,10,7
72785024157,2025-05-31T04:00:00,42,59,54,9.94,7
72785024157,2025-05-31T04:53:00,43,58,58,10,9
72785024157,2025-05-31T05:53:00,43,59,56,10,10
72785024157,2025-05-31T06:53:00,44,62,52,10,8
72785024157,2025-05-31T07:00:00,44,62,52,9.94,8
72785024157,2025-05-31T07:53:00,45,66,47,10,10
72785024157,2025-05-31T08:53:00,45,70,41,10,7
72785024157,2025-05-31T09:53:00,45,76,33,10,8
72785024157,2025-05-31T10:00:00,45,76,33,9.94,8
72785024157,2025-05-31T10:53:00,45,80,29,10,8
72785024157,2025-05-31T11:53:00,43,82,25,10,15
72785024157,2025-05-31T12:53:00,39,84,20,10,21
72785024157,2025-05-31T13:00:00,39,84,20,9.94,21
72785024157,2025-05-31T13:53:00,32,85,15,10,24
72785024157,2025-05-31T14:53:00,37,85,18,10,25
72785024157,2025-05-31T15:53:00,37,83,19,10,26
72785024157,2025-05-31T16:00:00,37,83,19,9.94,26
72785024157,2025-05-31T16:53:00,42,83,24,10,29
72785024157,2025-05-31T17:53:00,42,76,30,9,28
72785024157,2025-05-31T18:53:00,40,73,30,10,22
72785024157,2025-05-31T19:00:00,40,73,30,9.94,22
72785024157,2025-05-31T19:53:00,35,66,32,10,24
72785024157,2025-05-31T20:53:00,36,62,38,10,21
72785024157,2025-05-31T21:53:00,36,58,44,10,20
72785024157,2025-05-31T22:00:00,36,58,44,9.94,20
72785024157,2025-05-31T22:53:00,36,56,47,10,20
72785024157,2025-05-31T23:53:00,35,54,49,10,11
72785024157,2025-05-31T23:59:00,,,,,
72785024157,2025-05-31T23:59:00,,,,,
72785024157,2025-06-01T00:53:00,34,52,50,10,9
72785024157,2025-06-01T01:00:00,34,52,50,9.94,9
72785024157,2025-06-01T01:53:00,34,51,52,10,6
72785024157,2025-06-01T02:53:00,35,48,61,10,8
72785024157,2025-06-01T03:53:00,35,47,63,10,7
72785024157,2025-06-01T04:00:00,35,47,63,9.94,7
72785024157,2025-06-01T04:53:00,35,46,66,10,10
72785024157,2025-06-01T05:53:00,34,47,61,10,9
72785024157,2025-06-01T06:53:00,35,52,53,10,6
72785024157,2025-06-01T07:00:00,35,52,53,9.94,6
72785024157,2025-06-01T07:53:00,33,57,41,10,3
72785024157,2025-06-01T08:53:00,30,60,32,10,13
72785024157,2025-06-01T09:53:00,28,63,27,10,10
72785024157,2025-06-01T10:00:00,28,63,27,9.94,10
72785024157,2025-06-01T10:53:00,25,65,22,10,14
72785024157,2025-06-01T11:53:00,25,67,20,10,7
72785024157,2025-06-01T12:53:00,24,66,20,10,3
72785024157,2025-06-01T13:00:00,24,66,20,9.94,3
72785024157,2025-06-01T13:53:00,29,69,22,10,13
72785024157,2025-06-01T14:53:00,25,69,19,10,11
72785024157,2025-06-01T15:53:00,25,68,20,10,11
72785024157,2025-06-01T16:00:00,25,68,20,9.94,11
72785024157,2025-06-01T16:53:00,26,69,20,10,9
72785024157,2025-06-01T17:53:00,27,69,21,10,15
72785024157,2025-06-01T18:53:00,27,67,22,10,15
72785024157,2025-06-01T19:00:00,27,67,22,9.94,15
72785024157,2025-06-01T19:53:00,28,62,28,10,8
72785024157,2025-06-01T20:53:00,27,60,28,10,7
72785024157,2025-06-01T21:53:00,25,58,28,10,6
72785024157,2025-06-01T22:00:00,25,58,28,9.94,6
72785024157,2025-06-01T22:53:00,25,56,30,10,6
72785024157,2025-06-01T23:53:00,24,55,30,10,10
72785024157,2025-06-01T23:59:00,,,,,
72785024157,2025-06-02T00:53:00,24,54,31,10,7
72785024157,2025-06-02T01:00:00,24,54,31,9.94,7
72785024157,2025-06-02T01:53:00,23,53,31,10,5
72785024157,2025-06-02T02:53:00,24,50,36,10,7
72785024157,2025-06-02T03:53:00,23,51,33,10,6
72785024157,2025-06-02T04:00:00,23,51,33,9.94,6
72785024157,2025-06-02T04:53:00,24,52,34,10,6
72785024157,2025-06-02T05:53:00,26,54,34,10,5
72785024157,2025-06-02T06:53:00,26,57,30,10,8
72785024157,2025-06-02T07:00:00,26,57,30,9.94,8
72785024157,2025-06-02T07:53:00,28,57,33,10,3
72785024157,2025-06-02T08:53:00,26,60,27,10,3
72785024157,2025-06-02T09:53:00,24,62,23,10,6
72785024157,2025-06-02T10:00:00,24,62,23,9.94,6
72785024157,2025-06-02T10:53:00,25,63,24,10,5
72785024157,2025-06-02T11:53:00,23,66,19,10,10
72785024157,2025-06-02T12:53:00,19,68,15,10,5
72785024157,2025-06-02T13:53:00,22,69,17,10,13
72785024157,2025-06-02T14:53:00,22,68,17,10,6
72785024157,2025-06-02T15:53:00,23,69,17,10,7
72785024157,2025-06-02T16:00:00,23,69,17,9.94,7
72785024157,2025-06-02T16:53:00,19,70,14,10,11
