MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,ORIGIN,ORIGIN_STATE_ABR,DEST,DEST_STATE_ABR,CRS_DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,CRS_ARR_TIME,CRS_ELAPSED_TIME,DISTANCE,DISTANCE_GROUP,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyRelativeHumidity,HourlyVisibility,HourlyWindSpeed
6,5,4,OO,SEA,WA,SFO,CA,6.25,-10.0,0.0,0.0,-1.0,8.47,133.0,679.0,3,51.0,54.0,90.0,5.0,0.0
6,5,4,OO,SEA,WA,SFO,CA,13.67,-2.0,0.0,0.0,-1.0,15.92,135.0,679.0,3,49.0,73.0,43.0,10.0,8.0
6,5,4,OO,SEA,WA,SFO,CA,17.58,79.0,79.0,1.0,5.0,19.92,140.0,679.0,3,49.0,75.0,40.0,10.0,14.0
6,5,4,OO,SEA,WA,SFO,CA,17.75,-7.0,0.0,0.0,-1.0,20.02,136.0,679.0,3,49.0,75.0,40.0,10.0,14.0
6,5,4,OO,SEA,WA,SJC,CA,7.0,-7.0,0.0,0.0,-1.0,9.2,132.0,696.0,3,51.0,57.0,81.0,10.0,6.0
6,5,4,OO,SEA,WA,SJC,CA,8.82,-9.0,0.0,0.0,-1.0,11.07,135.0,696.0,3,52.0,58.0,81.0,10.0,5.0
6,5,4,OO,SEA,WA,SJC,CA,11.5,-1.0,0.0,0.0,-1.0,13.75,135.0,696.0,3,52.0,68.0,57.0,10.0,9.0
6,5,4,OO,SEA,WA,SJC,CA,15.25,-8.0,0.0,0.0,-1.0,17.47,133.0,696.0,3,50.0,75.0,41.0,10.0,11.0
6,5,4,OO,SEA,WA,SJC,CA,19.83,-6.0,0.0,0.0,-1.0,22.1,136.0,696.0,3,50.0,69.0,51.0,10.0,9.0
6,5,4,OO,SEA,WA,SLC,UT,19.28,28.0,28.0,1.0,1.0,22.32,122.0,689.0,3,50.0,69.0,51.0,10.0,9.0
6,5,4,OO,SEA,WA,SLC,UT,20.28,0.0,0.0,0.0,0.0,23.3,121.0,689.0,3,51.0,66.0,59.0,10.0,8.0
6,5,4,OO,SEA,WA,SMF,CA,8.13,-8.0,0.0,0.0,-1.0,9.95,109.0,605.0,3,52.0,58.0,81.0,10.0,5.0
6,5,4,OO,SEA,WA,SMF,CA,8.58,-5.0,0.0,0.0,-1.0,10.55,118.0,605.0,3,52.0,58.0,81.0,10.0,5.0
6,5,4,OO,SEA,WA,SMF,CA,9.67,-7.0,0.0,0.0,-1.0,11.72,123.0,605.0,3,52.0,61.0,72.0,10.0,7.0
6,5,4,OO,SEA,WA,SMF,CA,14.17,15.0,15.0,1.0,1.0,16.17,120.0,605.0,3,49.0,75.0,40.0,10.0,8.0
6,5,4,OO,SEA,WA,SMF,CA,17.67,-9.0,0.0,0.0,-1.0,19.58,115.0,605.0,3,49.0,75.0,40.0,10.0,14.0
6,5,4,OO,SEA,WA,SMF,CA,19.83,-7.0,0.0,0.0,-1.0,21.82,119.0,605.0,3,50.0,69.0,51.0,10.0,9.0
6,5,4,OO,SEA,WA,SNA,CA,12.5,1.0,1.0,0.0,0.0,15.42,175.0,978.0,4,51.0,71.0,49.0,10.0,13.0
6,5,4,OO,SEA,WA,SNA,CA,19.58,15.0,15.0,1.0,1.0,22.45,172.0,978.0,4,50.0,69.0,51.0,10.0,9.0
6,5,4,OO,SEA,WA,STS,CA,11.33,56.0,56.0,1.0,3.0,13.42,125.0,618.0,3,52.0,68.0,57.0,10.0,9.0
6,5,4,OO,SEA,WA,TUS,AZ,8.92,-6.0,0.0,0.0,-1.0,12.1,191.0,1216.0,5,52.0,58.0,81.0,10.0,5.0
6,5,4,OO,SEA,WA,TUS,AZ,18.28,-2.0,0.0,0.0,-1.0,21.53,195.0,1216.0,5,48.0,73.0,41.0,10.0,8.0
6,5,4,UA,GEG,WA,DEN,CO,5.5,-11.0,0.0,0.0,-1.0,8.78,137.0,836.0,4,43.0,56.0,62.0,10.0,3.0
6,5,4,UA,GEG,WA,DEN,CO,13.62,41.0,41.0,1.0,2.0,16.88,136.0,836.0,4,34.0,77.0,21.0,10.0,0.0
6,5,4,UA,GEG,WA,DEN,CO,18.0,122.0,122.0,1.0,8.0,21.33,140.0,836.0,4,33.0,77.0,20.0,10.0,7.0
6,5,4,UA,PSC,WA,DEN,CO,5.25,2.0,2.0,0.0,0.0,8.67,145.0,852.0,4,52.0,56.0,87.0,10.0,0.0
6,5,4,UA,SEA,WA,DEN,CO,5.25,-8.0,0.0,0.0,-1.0,8.97,163.0,1024.0,5,51.0,52.0,97.0,2.0,0.0
6,5,4,UA,SEA,WA,DEN,CO,8.97,-3.0,0.0,0.0,-1.0,12.73,166.0,1024.0,5,52.0,58.0,81.0,10.0,5.0
6,5,4,UA,SEA,WA,DEN,CO,10.83,-4.0,0.0,0.0,-1.0,14.6,166.0,1024.0,5,53.0,65.0,66.0,10.0,9.0
6,5,4,UA,SEA,WA,DEN,CO,12.73,8.0,8.0,0.0,0.0,16.58,171.0,1024.0,5,51.0,71.0,49.0,10.0,13.0
6,5,4,UA,SEA,WA,DEN,CO,14.5,5.0,5.0,0.0,0.0,18.33,170.0,1024.0,5,49.0,75.0,40.0,10.0,8.0
6,5,4,UA,SEA,WA,DEN,CO,15.58,292.0,292.0,1.0,12.0,19.45,172.0,1024.0,5,50.0,75.0,41.0,10.0,11.0
6,5,4,UA,SEA,WA,DEN,CO,19.98,-1.0,0.0,0.0,-1.0,23.83,171.0,1024.0,5,50.0,69.0,51.0,10.0,9.0
6,5,4,UA,SEA,WA,EWR,NJ,14.08,13.0,13.0,0.0,0.0,22.5,325.0,2402.0,10,49.0,75.0,40.0,10.0,8.0
6,5,4,UA,SEA,WA,EWR,NJ,23.62,59.0,59.0,1.0,3.0,7.8,311.0,2402.0,10,50.0,65.0,59.0,10.0,9.0
6,5,4,UA,SEA,WA,IAD,VA,8.0,-7.0,0.0,0.0,-1.0,16.18,311.0,2306.0,10,52.0,58.0,81.0,10.0,5.0
6,5,4,UA,SEA,WA,IAD,VA,12.92,2.0,2.0,0.0,0.0,21.03,307.0,2306.0,10,51.0,71.0,49.0,10.0,13.0
6,5,4,UA,SEA,WA,IAD,VA,22.25,3.0,3.0,0.0,0.0,6.2,297.0,2306.0,10,51.0,66.0,59.0,10.0,8.0
6,5,4,UA,SEA,WA,IAD,VA,23.38,-4.0,0.0,0.0,-1.0,7.33,297.0,2306.0,10,50.0,65.0,59.0,10.0,9.0
6,5,4,UA,SEA,WA,IAH,TX,5.0,-8.0,0.0,0.0,-1.0,11.32,259.0,1874.0,8,51.0,52.0,97.0,2.0,0.0
6,5,4,UA,SEA,WA,IAH,TX,7.17,0.0,0.0,0.0,0.0,13.65,269.0,1874.0,8,51.0,57.0,81.0,10.0,6.0
6,5,4,UA,SEA,WA,IAH,TX,12.0,-7.0,0.0,0.0,-1.0,18.47,268.0,1874.0,8,51.0,71.0,49.0,10.0,13.0
6,5,4,UA,SEA,WA,IAH,TX,17.08,-8.0,0.0,0.0,-1.0,23.42,260.0,1874.0,8,49.0,75.0,40.0,10.0,14.0
6,5,4,UA,SEA,WA,IAH,TX,23.98,-3.0,0.0,0.0,-1.0,6.28,258.0,1874.0,8,50.0,65.0,59.0,10.0,9.0
6,5,4,UA,SEA,WA,LAX,CA,6.42,-5.0,0.0,0.0,-1.0,9.33,175.0,954.0,4,51.0,54.0,90.0,5.0,0.0
6,5,4,UA,SEA,WA,LAX,CA,17.23,-6.0,0.0,0.0,-1.0,20.08,171.0,954.0,4,49.0,75.0,40.0,10.0,14.0
6,5,4,UA,SEA,WA,ORD,IL,7.0,-7.0,0.0,0.0,-1.0,13.23,254.0,1721.0,7,51.0,57.0,81.0,10.0,6.0
6,5,4,UA,SEA,WA,ORD,IL,10.92,-10.0,0.0,0.0,-1.0,17.07,249.0,1721.0,7,53.0,65.0,66.0,10.0,9.0
6,5,4,UA,SEA,WA,ORD,IL,13.82,-8.0,0.0,0.0,-1.0,20.08,256.0,1721.0,7,49.0,73.0,43.0,10.0,8.0
6,5,4,UA,SEA,WA,ORD,IL,17.43,-6.0,0.0,0.0,-1.0,23.55,247.0,1721.0,7,49.0,75.0,40.0,10.0,14.0
6,5,4,UA,SEA,WA,ORD,IL,23.83,38.0,38.0,1.0,2.0,5.88,243.0,1721.0,7,50.0,65.0,59.0,10.0,9.0
6,5,4,UA,SEA,WA,SFO,CA,5.08,-9.0,0.0,0.0,-1.0,7.28,132.0,679.0,3,51.0,52.0,97.0,2.0,0.0
6,5,4,UA,SEA,WA,SFO,CA,7.33,0.0,0.0,0.0,0.0,9.7,142.0,679.0,3,51.0,57.0,81.0,10.0,6.0
6,5,4,UA,SEA,WA,SFO,CA,9.75,-12.0,0.0,0.0,-1.0,12.02,136.0,679.0,3,52.0,61.0,72.0,10.0,7.0
6,5,4,UA,SEA,WA,SFO,CA,12.58,3.0,3.0,0.0,0.0,14.9,139.0,679.0,3,51.0,71.0,49.0,10.0,13.0
6,5,4,UA,SEA,WA,SFO,CA,14.83,-12.0,0.0,0.0,-1.0,17.1,136.0,679.0,3,49.0,75.0,40.0,10.0,8.0
6,5,4,UA,SEA,WA,SFO,CA,19.45,-12.0,0.0,0.0,-1.0,21.72,136.0,679.0,3,50.0,69.0,51.0,10.0,9.0
6,5,4,WN,GEG,WA,DEN,CO,5.0,-5.0,0.0,0.0,-1.0,8.17,130.0,836.0,4,43.0,56.0,62.0,10.0,3.0
6,5,4,WN,GEG,WA,DEN,CO,9.92,10.0,10.0,0.0,0.0,13.17,135.0,836.0,4,40.0,72.0,31.0,10.0,3.0
6,5,4,WN,GEG,WA,DEN,CO,16.17,111.0,111.0,1.0,7.0,19.5,140.0,836.0,4,31.0,79.0,17.0,10.0,7.0
6,5,4,WN,GEG,WA,LAS,NV,5.67,-5.0,0.0,0.0,-1.0,8.0,140.0,806.0,4,43.0,56.0,62.0,10.0,3.0
6,5,4,WN,GEG,WA,LAS,NV,14.67,-4.0,0.0,0.0,-1.0,17.0,140.0,806.0,4,31.0,80.0,17.0,10.0,10.0
6,5,4,WN,GEG,WA,MDW,IL,7.25,-1.0,0.0,0.0,-1.0,12.67,205.0,1511.0,7,43.0,63.0,48.0,10.0,5.0
6,5,4,WN,GEG,WA,OAK,CA,10.17,-3.0,0.0,0.0,-1.0,12.25,125.0,723.0,3,37.0,74.0,26.0,10.0,5.0
6,5,4,WN,GEG,WA,OAK,CA,18.08,104.0,104.0,1.0,6.0,20.17,125.0,723.0,3,33.0,77.0,20.0,10.0,7.0
6,5,4,WN,GEG,WA,PHX,AZ,6.17,0.0,0.0,0.0,0.0,8.75,155.0,1020.0,5,43.0,58.0,58.0,10.0,5.0
6,5,4,WN,GEG,WA,SJC,CA,11.83,4.0,4.0,0.0,0.0,14.0,130.0,742.0,3,34.0,76.0,22.0,10.0,6.0
6,5,4,WN,GEG,WA,SMF,CA,12.33,-3.0,0.0,0.0,-1.0,14.17,110.0,649.0,3,36.0,78.0,22.0,10.0,7.0
6,5,4,WN,GEG,WA,SMF,CA,21.08,-8.0,0.0,0.0,-1.0,22.92,110.0,649.0,3,38.0,68.0,33.0,10.0,9.0
6,5,4,WN,SEA,WA,BNA,TN,22.67,134.0,134.0,1.0,8.0,5.0,260.0,1978.0,8,51.0,66.0,59.0,10.0,8.0
6,5,4,WN,SEA,WA,BWI,MD,21.17,2.0,2.0,0.0,0.0,5.17,300.0,2335.0,10,50.0,66.0,56.0,10.0,11.0
6,5,4,WN,SEA,WA,DAL,TX,14.08,8.0,8.0,0.0,0.0,20.08,240.0,1670.0,7,49.0,75.0,40.0,10.0,8.0
6,5,4,WN,SEA,WA,DEN,CO,5.0,-3.0,0.0,0.0,-1.0,8.58,155.0,1024.0,5,51.0,52.0,97.0,2.0,0.0
6,5,4,WN,SEA,WA,DEN,CO,8.08,-1.0,0.0,0.0,-1.0,11.75,160.0,1024.0,5,52.0,58.0,81.0,10.0,5.0
6,5,4,WN,SEA,WA,DEN,CO,13.17,39.0,39.0,1.0,2.0,17.0,170.0,1024.0,5,49.0,73.0,43.0,10.0,8.0
6,5,4,WN,SEA,WA,DEN,CO,15.75,69.0,69.0,1.0,4.0,19.5,165.0,1024.0,5,50.0,75.0,41.0,10.0,11.0
6,5,4,WN,SEA,WA,DEN,CO,19.83,255.0,255.0,1.0,12.0,23.5,160.0,1024.0,5,50.0,69.0,51.0,10.0,9.0
6,5,4,WN,SEA,WA,HOU,TX,22.67,30.0,30.0,1.0,2.0,5.0,260.0,1894.0,8,51.0,66.0,59.0,10.0,8.0
6,5,4,WN,SEA,WA,LAS,NV,7.5,-7.0,0.0,0.0,-1.0,10.25,165.0,867.0,4,51.0,57.0,81.0,10.0,6.0
6,5,4,WN,SEA,WA,LAS,NV,15.08,57.0,57.0,1.0,3.0,17.67,155.0,867.0,4,50.0,75.0,41.0,10.0,11.0
6,5,4,WN,SEA,WA,LAS,NV,18.25,21.0,21.0,1.0,1.0,21.0,165.0,867.0,4,48.0,73.0,41.0,10.0,8.0
6,5,4,WN,SEA,WA,MDW,IL,6.75,0.0,0.0,0.0,0.0,12.67,235.0,1733.0,7,51.0,54.0,90.0,5.0,0.0
6,5,4,WN,SEA,WA,MDW,IL,13.25,106.0,106.0,1.0,7.0,19.25,240.0,1733.0,7,49.0,73.0,43.0,10.0,8.0
6,5,4,WN,SEA,WA,MDW,IL,22.92,36.0,36.0,1.0,2.0,5.0,245.0,1733.0,7,51.0,66.0,59.0,10.0,8.0
6,5,4,WN,SEA,WA,OAK,CA,10.08,112.0,112.0,1.0,7.0,12.25,130.0,672.0,3,53.0,65.0,66.0,10.0,9.0
6,5,4,WN,SEA,WA,OAK,CA,12.92,44.0,44.0,1.0,2.0,15.17,135.0,672.0,3,51.0,71.0,49.0,10.0,13.0
6,5,4,WN,SEA,WA,OAK,CA,17.92,3.0,3.0,0.0,0.0,20.17,135.0,672.0,3,49.0,75.0,40.0,10.0,14.0
6,5,4,WN,SEA,WA,OAK,CA,19.5,116.0,116.0,1.0,7.0,21.67,130.0,672.0,3,50.0,69.0,51.0,10.0,9.0
6,5,4,WN,SEA,WA,PHX,AZ,6.5,-2.0,0.0,0.0,-1.0,9.25,165.0,1107.0,5,51.0,54.0,90.0,5.0,0.0
6,5,4,WN,SEA,WA,PHX,AZ,10.58,2.0,2.0,0.0,0.0,13.5,175.0,1107.0,5,53.0,65.0,66.0,10.0,9.0
6,5,4,WN,SEA,WA,PHX,AZ,15.75,100.0,100.0,1.0,6.0,18.75,180.0,1107.0,5,50.0,75.0,41.0,10.0,11.0
6,5,4,WN,SEA,WA,PHX,AZ,20.92,-2.0,0.0,0.0,-1.0,23.92,180.0,1107.0,5,51.0,66.0,59.0,10.0,8.0
6,5,4,WN,SEA,WA,SJC,CA,6.25,-10.0,0.0,0.0,-1.0,8.42,130.0,696.0,3,51.0,54.0,90.0,5.0,0.0
6,5,4,WN,SEA,WA,SJC,CA,11.25,66.0,66.0,1.0,4.0,13.5,135.0,696.0,3,52.0,68.0,57.0,10.0,9.0
6,5,4,WN,SEA,WA,SJC,CA,17.08,-1.0,0.0,0.0,-1.0,19.33,135.0,696.0,3,49.0,75.0,40.0,10.0,14.0
6,5,4,WN,SEA,WA,SJC,CA,19.83,5.0,5.0,0.0,0.0,22.08,135.0,696.0,3,50.0,69.0,51.0,10.0,9.0
6,5,4,WN,SEA,WA,SMF,CA,5.5,-5.0,0.0,0.0,-1.0,7.25,105.0,605.0,3,51.0,52.0,97.0,2.0,0.0
6,5,4,WN,SEA,WA,SMF,CA,9.0,1.0,1.0,0.0,0.0,10.83,110.0,605.0,3,52.0,61.0,72.0,10.0,7.0
6,5,4,WN,SEA,WA,SMF,CA,14.58,10.0,10.0,0.0,0.0,16.42,110.0,605.0,3,49.0,75.0,40.0,10.0,8.0
6,5,4,WN,SEA,WA,SMF,CA,18.5,4.0,4.0,0.0,0.0,20.42,115.0,605.0,3,48.0,73.0,41.0,10.0,8.0
6,5,4,WN,SEA,WA,SMF,CA,21.0,187.0,187.0,1.0,12.0,22.75,105.0,605.0,3,50.0,66.0,56.0,10.0,11.0
